,id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,ballTimestamp,currentInning.id,currentInning.balls,currentInning.runs,currentInning.wickets,currentInning.team.name,currentInning.team.shortName,matchOver.maiden,matchOver.runs,matchOver.wickets,matchOver.totalRuns,matchOver.totalWicket,matchOver.runRate,matchOver.requiredRunRate,matchOver.batsmen,matchOver.bowlers,matchOver.teamShortName,matchOver.remainingOvers,matchOver.remainingBalls,matchOver.remainingRuns,matchWicket.id,matchWicket.batsmanName,matchWicket.bowlerName,matchWicket.batsmanRuns,matchWicket.batsmanBalls,matchWicket.text
7,211010,1,11,1,"Kulasekara to Gambhir, 1 run","hmm, feeler full and wide of off stump, Gambhir drives uppishly but short of and just wide of point for a single",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 23, 'balls': 33}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 8, 'balls': 18}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 4.1, 'maidens': 0, 'runs': 24, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 0}]",0,85915,68,51,2,India,IND,,,,,,,,,,,,,,,,,,,
6,211020,2,11,1,"Kulasekara to Kohli, 1 run","back of a length, Kula rolls the fingers over it and keeps it outside off, Kohli waits for it and guides it backward of point",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 9, 'balls': 19}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 23, 'balls': 33}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 4.2, 'maidens': 0, 'runs': 25, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 0}]",0,85915,69,52,2,India,IND,,,,,,,,,,,,,,,,,,,
5,211030,3,11,0,"Kulasekara to Gambhir, no run","full delivery angling across, Gambhir gets the front foot across and drives solidly to mid on",<p>Sanga comes back up to the stumps.</p>,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 23, 'balls': 34}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 9, 'balls': 19}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 4.3, 'maidens': 0, 'runs': 25, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 0}]",0,85915,70,52,2,India,IND,,,,,,,,,,,,,,,,,,,
4,211040,4,11,4,"Kulasekara to Gambhir, FOUR","Gambhir goes downtown in emphatic style. He stays in the crease, but makes room through the off side as he stays on leg stump and pushes the front foot forward instead of across. Kula lands it in the zone and Gambhir just frees the arms to thump it over the covers.",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 27, 'balls': 35}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 9, 'balls': 19}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 4.4, 'maidens': 0, 'runs': 29, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 0}]",0,85915,71,56,2,India,IND,,,,,,,,,,,,,,,,,,,
3,211050,5,11,1,"Kulasekara to Gambhir, 1 run","shorter length, Gambhir gets it away to mid on for a single",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 28, 'balls': 36}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 9, 'balls': 19}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 4.5, 'maidens': 0, 'runs': 30, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 0}]",0,85915,72,57,2,India,IND,,,,,,,,,,,,,,,,,,,
2,211060,6,11,4,"Kulasekara to Kohli, FOUR","bad ball, right intention from the batsman, poorly executed, but he still gets four for it. Kula drops the bouncer too short and straight, Kohli was anxious to get the pull fine, and ended up swivelling it off the top edge, finer than he wanted.",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 13, 'balls': 20}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 28, 'balls': 36}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 0}]",0,85915,73,61,2,India,IND,FALSE,11,0,61,2,5.08,5.63,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 13, 'balls': 20}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 28, 'balls': 36}]","[{'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 0}]",IND,38,228,214,,,,,,
1,212010,1,12,1,"Perera to Gambhir, 1 wide","short ball, Gambhir hustles down and looks to flick, but it slides down the leg side. Big appeal for caught behind, but no nick","<p>Saad: ""Very important thing for SL here is that they should not start thinking that they have got it in their pocket by getting Sehwag and Sachin and I have a feeling that they have got a bit easy out there.""</p>",,TRUE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 28, 'balls': 36}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 13, 'balls': 20}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 3, 'maidens': 0, 'runs': 16, 'wickets': 0}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}]",0,85915,74,62,2,India,IND,,,,,,,,,,,,,,,,,,,
0,212020,1,12,1,"Perera to Gambhir, 1 run","short of a length on the pads, Gambhir whips to midwicket for a single","<p>Meanwhile, Gambhir's become the 11th Indian batsman to score 4000 runs in ODIs. Among these 11 players, his average of 40.44 is the fourth best.</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 29, 'balls': 37}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 13, 'balls': 20}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 3.1, 'maidens': 0, 'runs': 17, 'wickets': 0}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}]",0,85915,75,63,2,India,IND,,,,,,,,,,,,,,,,,,,
24,212030,2,12,1,"Perera to Kohli, 1 wide","wide, well outside off, and Kohli lets it go.","<p>Ady: ""PLS PROVIDE THE LINK FOR IND KOLKATA MATCH! TIME FOR HOME, I DOWN WITH 3 PEGS OF JACK DANIELS.. IN DESPERATE NEED FOR SOME MOTIVATION... ""</p><p>I guess he's too drunk to scroll. Or hit the caps lock. Too bad!</p>",,TRUE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 13, 'balls': 20}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 29, 'balls': 37}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 3.1, 'maidens': 0, 'runs': 18, 'wickets': 0}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}]",0,85915,76,64,2,India,IND,,,,,,,,,,,,,,,,,,,
23,212040,2,12,1,"Perera to Kohli, 1 run","smart batting from Kohli, plays with hands as soft as a baby's bottom as he drops a back of length ball towards point for one",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 14, 'balls': 21}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 29, 'balls': 37}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 3.2, 'maidens': 0, 'runs': 19, 'wickets': 0}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}]",0,85915,77,65,2,India,IND,,,,,,,,,,,,,,,,,,,
22,212050,3,12,0,"Perera to Gambhir, no run","aha, good bouncer, Gambhir was clearly taken by surprise by the lift Perera got, and ended up fending without control towards short fine leg. He thinks of a single as he hustles out, but the throw comes in and hits the stumps. He again thinks of a single, but decides against it.",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 29, 'balls': 38}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 14, 'balls': 21}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 3.3, 'maidens': 0, 'runs': 19, 'wickets': 0}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}]",0,85915,78,65,2,India,IND,,,,,,,,,,,,,,,,,,,
21,212060,4,12,1,"Perera to Gambhir, 1 run","back of a length outside off, Gambhir hangs back and guides to third man for a single",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 30, 'balls': 39}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 14, 'balls': 21}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 3.4, 'maidens': 0, 'runs': 20, 'wickets': 0}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}]",0,85915,79,66,2,India,IND,,,,,,,,,,,,,,,,,,,
20,212070,5,12,2,"Perera to Kohli, 2 runs","the running's been a huge improvement on the past, from both these batsmen. Kohli stands atop a short ball, banged in with intent, and gets it to midwicket for a quick single. Randiv misfields and over-runs it, and they come back for a second.",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 16, 'balls': 22}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 30, 'balls': 39}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 3.5, 'maidens': 0, 'runs': 22, 'wickets': 0}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}]",0,85915,80,68,2,India,IND,,,,,,,,,,,,,,,,,,,
19,212080,6,12,0,"Perera to Kohli, no run","aha, Kohli has a wild flail at a wide delivery at 135 kph and misses.",,"<p>Raja: ""I think the right book to take a leaf from is SL's 1996 WC final. After losing their openers, remember their performance (I still remember as it was immediately after my 10th board exams). Who will play Gurusinghe, Ranatunga and de Silva for India today?""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 16, 'balls': 23}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 30, 'balls': 39}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 4, 'maidens': 0, 'runs': 22, 'wickets': 0}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}]",0,85915,81,68,2,India,IND,FALSE,7,0,68,2,5.23,5.59,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 16, 'balls': 23}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 30, 'balls': 39}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 4, 'maidens': 0, 'runs': 22, 'wickets': 0}, {'id': '49535', 'name': 'Nuwan Kulasekara', 'overs': 5, 'maidens': 0, 'runs': 34, 'wickets': 0}]",IND,37,222,207,,,,,,
18,213010,1,13,0,"Randiv to Gambhir, no run","tossed up on leg, Gambhir gets forward and defends","<p>Randiv comes on. Famous in India some time back for bowling a no-ball that denied Sehwag a ton. Was watching the World Cup in his home, got a call up, got into  a flight, landed in Mumbai and here he is in the final! Round the wicket, with a slip.</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 30, 'balls': 40}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 16, 'balls': 23}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 4, 'maidens': 0, 'runs': 22, 'wickets': 0}]",0,85915,82,68,2,India,IND,,,,,,,,,,,,,,,,,,,
17,213020,2,13,0,"Randiv to Gambhir, no run","good delivery, drift into the leg stump, turn and bounce as Gambhir looks to play back and then adjusts. Defended in the end from the crease.",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 30, 'balls': 41}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 16, 'balls': 23}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 0.2, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 4, 'maidens': 0, 'runs': 22, 'wickets': 0}]",0,85915,83,68,2,India,IND,,,,,,,,,,,,,,,,,,,
16,213030,3,13,2,"Randiv to Gambhir, 2 runs","<b>Kula drops it at long off</b>. Not the smartest shot from Gambhir, looking to drive from leg stump, inside out and between cover and long off, he ended up spooning it towards the right of Kula, who was late to run in and dive forward and to the right. How crucial is that?",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 32, 'balls': 42}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 16, 'balls': 23}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 0.3, 'maidens': 0, 'runs': 2, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 4, 'maidens': 0, 'runs': 22, 'wickets': 0}]",0,85915,84,70,2,India,IND,,,,,,,,,,,,,,,,,,,
15,213040,4,13,1,"Randiv to Gambhir, 1 run","Gambhir plays an interesting sweep, hitting down on a short ball turning away from off stump, and getting a single to short fine leg",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 33, 'balls': 43}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 16, 'balls': 23}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 0.4, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 4, 'maidens': 0, 'runs': 22, 'wickets': 0}]",0,85915,85,71,2,India,IND,,,,,,,,,,,,,,,,,,,
14,213050,5,13,0,"Randiv to Kohli, no run","turning in from outside off, defended calmly",<p>Over the wicket with a slip now.</p>,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 16, 'balls': 24}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 33, 'balls': 43}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 0.5, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 4, 'maidens': 0, 'runs': 22, 'wickets': 0}]",0,85915,86,71,2,India,IND,,,,,,,,,,,,,,,,,,,
13,213060,6,13,1,"Randiv to Kohli, 1 run",works him with the spin to long on for a single to end the over,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 17, 'balls': 25}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 33, 'balls': 43}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 4, 'maidens': 0, 'runs': 22, 'wickets': 0}]",0,85915,87,72,2,India,IND,FALSE,4,0,72,2,5.14,5.63,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 17, 'balls': 25}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 33, 'balls': 43}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 4, 'maidens': 0, 'runs': 22, 'wickets': 0}]",IND,36,216,203,,,,,,
12,214010,1,14,0,"Perera to Kohli, no run","back of a length and angling into the pads, Kohli works it off the back foot to the leg side",<p>Perera continues. Mahanama and Chandana are in the field - the latter looks as young as looked in the 96 World Cup!</p>,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 17, 'balls': 26}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 33, 'balls': 43}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 4.1, 'maidens': 0, 'runs': 22, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 0}]",0,85915,88,72,2,India,IND,,,,,,,,,,,,,,,,,,,
11,214020,2,14,1,"Perera to Kohli, 1 run","short of a length again, this time outside off and played into the covers for a single",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 18, 'balls': 27}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 33, 'balls': 43}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 4.2, 'maidens': 0, 'runs': 23, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 0}]",0,85915,89,73,2,India,IND,,,,,,,,,,,,,,,,,,,
10,214030,3,14,2,"Perera to Gambhir, 2 runs","every time Sanga goes back, Gambhir wanders out of his crease, like a kid who has fun when the baby-sitter isn't watching. This time he walks inside the line and dabs off the pads to backward square leg for a couple.",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 35, 'balls': 44}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 18, 'balls': 27}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 4.3, 'maidens': 0, 'runs': 25, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 0}]",0,85915,90,75,2,India,IND,,,,,,,,,,,,,,,,,,,
9,214040,4,14,1,"Perera to Gambhir, 1 run","SL need to tighten up here, this is loose fielding. Gambhir opens the face and steers straight to short third man where Kapu collects and flings wildly to give away an over throw.",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 36, 'balls': 45}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 18, 'balls': 27}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 4.4, 'maidens': 0, 'runs': 26, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 0}]",0,85915,91,76,2,India,IND,,,,,,,,,,,,,,,,,,,
8,214050,5,14,1,"Perera to Kohli, 1 run","short and wide of off stump, Kohli cuts decisively and in front of point for a single",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 19, 'balls': 28}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 36, 'balls': 45}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 4.5, 'maidens': 0, 'runs': 27, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 0}]",0,85915,92,77,2,India,IND,,,,,,,,,,,,,,,,,,,
7,214060,6,14,4,"Perera to Gambhir, FOUR","the kid is still having fun though! Perera helps the cause by tossing a candy on the pads, Gambhir surreptitiously wolfs it down to fine leg with a crisp flick. Fifty stand up, Wankhede begins to make some noise as India go into the drinks break after a minor recovery.",<p>The baby sitter is watching. Sanga comes up to the crease.</p>,"<p>Time for me then, to hand over the commentary duties to Brydon Coverdale. Cheers.</p>",FALSE,FALSE,FALSE,TRUE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 40, 'balls': 46}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 19, 'balls': 28}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 5, 'maidens': 0, 'runs': 31, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 0}]",0,85915,93,81,2,India,IND,FALSE,9,0,81,2,5.4,5.54,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 40, 'balls': 46}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 19, 'balls': 28}]","[{'id': '233514', 'name': 'Thisara Perera', 'overs': 5, 'maidens': 0, 'runs': 31, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 1, 'maidens': 0, 'runs': 4, 'wickets': 0}]",IND,35,210,194,,,,,,
6,215010,1,15,1,"Randiv to Kohli, 1 run","good turn in to the right-hander but well played, as Kohli cuts it away to deep point","<p>Thanks Nitin. The swings and roundabouts of this match continue, Sri Lanka were hot favourites when Tendulkar departed but now India might just have the edge, the way Gambhir and Kohli are playing. And how long until we see the great Murali?</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 20, 'balls': 29}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 40, 'balls': 46}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 1.1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 5, 'maidens': 0, 'runs': 31, 'wickets': 0}]",0,85915,94,82,2,India,IND,,,,,,,,,,,,,,,,,,,
5,215020,2,15,0,"Randiv to Gambhir, no run","around the wicket to Gambhir, who pushes to leg and thinks about a run but doesn't take it",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 40, 'balls': 47}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 20, 'balls': 29}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 1.2, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 5, 'maidens': 0, 'runs': 31, 'wickets': 0}]",0,85915,95,82,2,India,IND,,,,,,,,,,,,,,,,,,,
4,215030,3,15,1,"Randiv to Gambhir, 1 run",soft hands from Gambhir as he turns this one around the corner behind square leg,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '28763', 'name': 'Gautam Gambhir', 'runs': 41, 'balls': 48}, {'id': '253802', 'name': 'Virat Kohli', 'runs': 20, 'balls': 29}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 1.3, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 5, 'maidens': 0, 'runs': 31, 'wickets': 0}]",0,85915,96,83,2,India,IND,,,,,,,,,,,,,,,,,,,
3,215040,4,15,2,"Randiv to Kohli, 2 runs","late cut and very nicely played, wide of the sole slip, but third man gets around to cut it off",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 22, 'balls': 30}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 41, 'balls': 48}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 1.4, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 5, 'maidens': 0, 'runs': 31, 'wickets': 0}]",0,85915,97,85,2,India,IND,,,,,,,,,,,,,,,,,,,
2,215050,5,15,0,"Randiv to Kohli, no run","flicked off the off stump towards midwicket, Kohli can't find a gap",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 22, 'balls': 31}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 41, 'balls': 48}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 1.5, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 5, 'maidens': 0, 'runs': 31, 'wickets': 0}]",0,85915,98,85,2,India,IND,,,,,,,,,,,,,,,,,,,
1,215060,6,15,1,"Randiv to Kohli, 1 run",a flicky sort of on-drive from Kohli as he takes a step down the pitch and steers it to long-on,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 23, 'balls': 32}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 41, 'balls': 48}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 5, 'maidens': 0, 'runs': 31, 'wickets': 0}]",0,85915,99,86,2,India,IND,FALSE,5,0,86,2,5.37,5.55,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 23, 'balls': 32}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 41, 'balls': 48}]","[{'id': '50438', 'name': 'Suraj Randiv', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '233514', 'name': 'Thisara Perera', 'overs': 5, 'maidens': 0, 'runs': 31, 'wickets': 0}]",IND,34,204,189,,,,,,
0,216010,1,16,3,"Dilshan to Kohli, 3 wides","and Dilshan starts with a bad ball, this one spins down leg side and is deflected by Sangakkara",<p>Dilshan comes on for a bowl now</p>,,TRUE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 23, 'balls': 32}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 41, 'balls': 48}]","[{'id': '48472', 'name': 'Tillakaratne Dilshan', 'overs': 0, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 0}]",0,85915,100,89,2,India,IND,,,,,,,,,,,,,,,,,,,
24,216020,1,16,0,"Dilshan to Kohli, no run",turned away to the leg side,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 23, 'balls': 33}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 41, 'balls': 48}]","[{'id': '48472', 'name': 'Tillakaratne Dilshan', 'overs': 0.1, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 0}]",0,85915,101,89,2,India,IND,,,,,,,,,,,,,,,,,,,
23,216030,2,16,0,"Dilshan to Kohli, no run",again Kohli flicks to leg,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 23, 'balls': 34}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 41, 'balls': 48}]","[{'id': '48472', 'name': 'Tillakaratne Dilshan', 'overs': 0.2, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 0}]",0,85915,102,89,2,India,IND,,,,,,,,,,,,,,,,,,,
22,216040,3,16,1,"Dilshan to Kohli, 1 run",clips it behind square leg for a run,,,FALSE,FALSE,FALSE,FALSE,"[{'id': '253802', 'name': 'Virat Kohli', 'runs': 24, 'balls': 35}, {'id': '28763', 'name': 'Gautam Gambhir', 'runs': 41, 'balls': 48}]","[{'id': '48472', 'name': 'Tillakaratne Dilshan', 'overs': 0.3, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '50438', 'name': 'Suraj Randiv', 'overs': 2, 'maidens': 0, 'runs': 9, 'wickets': 0}]",0,85915,103,90,2,India,IND,,,,,,,,,,,,,,,,,,,
